ID,Token erroné,POS réelle,POS supposée,Lemme supposé,Erreur,Catégorie,Longueur,Contexte,Correction,charge,outil,n_burst,debut_burst,duree_burst,duree_pause,duree_cycle,pct_burst,pct_pause,longueur_burst,burst,startPos,endPos,docLength,categ,charBurst,ratio
P-S1,aqu⌫⌫⌫que,Unknown,ADJ,que,True,Suppression de caractères à l'intérieur d'un mot,3,que,que,-,TW,11,195.514,16.191,6.048,22.239,0.728045325779,0.271954674221,26,", est-ce que ces fumoirs n",306,332,332,P,",␣est-ce␣aqu⌫⌫⌫que␣ces␣fumoirs␣ne␣⌫⌫",2.67708333333
P-S1,op⌫⌫pas,Unknown,NOM,pas,True,Suppression de caractères à l'intérieur d'un mot,2,pas,pas,-,TW,13,220.745,22.479,4.336,26.815,0.838299459258,0.161700540742,38,ne sont pas un petit peu hors la loi ?,331,337,369,P,ne␣sont␣⌫␣op⌫⌫pas␣un␣peu⌫tit␣ope⌫⌫⌫peu␣hors␣la␣loi␣?,5.18427121771
P-S1,peu⌫tit,Unknown,NOM,tit,True,Suppression de caractères à l'intérieur d'un mot,1,petit,petit,-,TW,13,220.745,22.479,4.336,26.815,0.838299459258,0.161700540742,38,ne sont pas un petit peu hors la loi ?,331,337,369,P,ne␣sont␣⌫␣op⌫⌫pas␣un␣peu⌫tit␣ope⌫⌫⌫peu␣hors␣la␣loi␣?,5.18427121771
P-S1,ope⌫⌫⌫peu,Unknown,NOM,peu,True,Suppression de caractères à l'intérieur d'un mot,3,peu,peu,-,TW,13,220.745,22.479,4.336,26.815,0.838299459258,0.161700540742,38,ne sont pas un petit peu hors la loi ?,331,337,369,P,ne␣sont␣⌫␣op⌫⌫pas␣un␣peu⌫tit␣ope⌫⌫⌫peu␣hors␣la␣loi␣?,5.18427121771
P-S1,⌫⌫eraien,Unknown,NAM,eraien,True,Suppression de caractères à l'intérieur d'un mot,2,eraien,eraien,-,TW,14,248.088,1.872,4.864,6.736,0.277909738717,0.722090261283,6,eraien,337,373,373,RB,⌫⌫eraien,0.384868421053
P-S1,"P⌫Ensuiten⌫,",Unknown,NAM,",",True,Suppression de caractères à l'intérieur d'un mot,2,"Ensuite,","Ensuite,",-,TW,15,261.32,110.285,11.36,121.645,0.906613506515,0.0933864934851,258," Ensuite, est-ce que ces salles ne vont pas géner les non fumeurs en laissant échapper quelques restes de fumé ? C'est à mes yeux la grande question. Vous pouvez me dire que quelqu'un qui est non fumeur est aussi géner lorsque qu'il passe à coté des fumeurs ",373,631,631,P,"␣P⌫Ensuiten⌫,␣est-ce␣que␣ces␣salles␣ne␣vont␣pas␣gébne⌫⌫⌫ner␣les␣non␣fumeurs␣en␣laissant␣écgh⌫⌫haper␣⌫⌫⌫per␣quelques␣restes␣de␣fumée⌫␣?␣C'est␣à␣mes␣yeux␣la␣grandee⌫␣question.␣Vous␣pouvez␣me␣dire␣que␣quelqu'un␣qui␣est␣non␣fumerui⌫⌫⌫ur␣est␣aussi␣géner␣lorsque␣qu'il␣passe␣à␣coté␣des␣fumeuir⌫⌫rs␣",9.70818661972
P-S1,gébne⌫⌫⌫ner,Unknown,VER:infi,ner,True,Suppression de caractères à l'intérieur d'un mot,3,géner,géner,-,TW,15,261.32,110.285,11.36,121.645,0.906613506515,0.0933864934851,258," Ensuite, est-ce que ces salles ne vont pas géner les non fumeurs en laissant échapper quelques restes de fumé ? C'est à mes yeux la grande question. Vous pouvez me dire que quelqu'un qui est non fumeur est aussi géner lorsque qu'il passe à coté des fumeurs ",373,631,631,P,"␣P⌫Ensuiten⌫,␣est-ce␣que␣ces␣salles␣ne␣vont␣pas␣gébne⌫⌫⌫ner␣les␣non␣fumeurs␣en␣laissant␣écgh⌫⌫haper␣⌫⌫⌫per␣quelques␣restes␣de␣fumée⌫␣?␣C'est␣à␣mes␣yeux␣la␣grandee⌫␣question.␣Vous␣pouvez␣me␣dire␣que␣quelqu'un␣qui␣est␣non␣fumerui⌫⌫⌫ur␣est␣aussi␣géner␣lorsque␣qu'il␣passe␣à␣coté␣des␣fumeuir⌫⌫rs␣",9.70818661972
P-S1,écgh⌫⌫haper,Unknown,NOM,haper,True,Suppression de caractères à l'intérieur d'un mot,2,échaper,échaper,-,TW,15,261.32,110.285,11.36,121.645,0.906613506515,0.0933864934851,258," Ensuite, est-ce que ces salles ne vont pas géner les non fumeurs en laissant échapper quelques restes de fumé ? C'est à mes yeux la grande question. Vous pouvez me dire que quelqu'un qui est non fumeur est aussi géner lorsque qu'il passe à coté des fumeurs ",373,631,631,P,"␣P⌫Ensuiten⌫,␣est-ce␣que␣ces␣salles␣ne␣vont␣pas␣gébne⌫⌫⌫ner␣les␣non␣fumeurs␣en␣laissant␣écgh⌫⌫haper␣⌫⌫⌫per␣quelques␣restes␣de␣fumée⌫␣?␣C'est␣à␣mes␣yeux␣la␣grandee⌫␣question.␣Vous␣pouvez␣me␣dire␣que␣quelqu'un␣qui␣est␣non␣fumerui⌫⌫⌫ur␣est␣aussi␣géner␣lorsque␣qu'il␣passe␣à␣coté␣des␣fumeuir⌫⌫rs␣",9.70818661972
P-S1,⌫⌫⌫per,Unknown,NAM,per,True,Suppression de caractères à l'intérieur d'un mot,3,per,per,-,TW,15,261.32,110.285,11.36,121.645,0.906613506515,0.0933864934851,258," Ensuite, est-ce que ces salles ne vont pas géner les non fumeurs en laissant échapper quelques restes de fumé ? C'est à mes yeux la grande question. Vous pouvez me dire que quelqu'un qui est non fumeur est aussi géner lorsque qu'il passe à coté des fumeurs ",373,631,631,P,"␣P⌫Ensuiten⌫,␣est-ce␣que␣ces␣salles␣ne␣vont␣pas␣gébne⌫⌫⌫ner␣les␣non␣fumeurs␣en␣laissant␣écgh⌫⌫haper␣⌫⌫⌫per␣quelques␣restes␣de␣fumée⌫␣?␣C'est␣à␣mes␣yeux␣la␣grandee⌫␣question.␣Vous␣pouvez␣me␣dire␣que␣quelqu'un␣qui␣est␣non␣fumerui⌫⌫⌫ur␣est␣aussi␣géner␣lorsque␣qu'il␣passe␣à␣coté␣des␣fumeuir⌫⌫rs␣",9.70818661972
P-S1,fumerui⌫⌫⌫ur,Unknown,NOM,ur,True,Suppression de caractères à l'intérieur d'un mot,3,fumeur,fumeur,-,TW,15,261.32,110.285,11.36,121.645,0.906613506515,0.0933864934851,258," Ensuite, est-ce que ces salles ne vont pas géner les non fumeurs en laissant échapper quelques restes de fumé ? C'est à mes yeux la grande question. Vous pouvez me dire que quelqu'un qui est non fumeur est aussi géner lorsque qu'il passe à coté des fumeurs ",373,631,631,P,"␣P⌫Ensuiten⌫,␣est-ce␣que␣ces␣salles␣ne␣vont␣pas␣gébne⌫⌫⌫ner␣les␣non␣fumeurs␣en␣laissant␣écgh⌫⌫haper␣⌫⌫⌫per␣quelques␣restes␣de␣fumée⌫␣?␣C'est␣à␣mes␣yeux␣la␣grandee⌫␣question.␣Vous␣pouvez␣me␣dire␣que␣quelqu'un␣qui␣est␣non␣fumerui⌫⌫⌫ur␣est␣aussi␣géner␣lorsque␣qu'il␣passe␣à␣coté␣des␣fumeuir⌫⌫rs␣",9.70818661972
P-S1,fumeuir⌫⌫rs,Unknown,NOM,rs,True,Suppression de caractères à l'intérieur d'un mot,2,fumeurs,fumeurs,-,TW,15,261.32,110.285,11.36,121.645,0.906613506515,0.0933864934851,258," Ensuite, est-ce que ces salles ne vont pas géner les non fumeurs en laissant échapper quelques restes de fumé ? C'est à mes yeux la grande question. Vous pouvez me dire que quelqu'un qui est non fumeur est aussi géner lorsque qu'il passe à coté des fumeurs ",373,631,631,P,"␣P⌫Ensuiten⌫,␣est-ce␣que␣ces␣salles␣ne␣vont␣pas␣gébne⌫⌫⌫ner␣les␣non␣fumeurs␣en␣laissant␣écgh⌫⌫haper␣⌫⌫⌫per␣quelques␣restes␣de␣fumée⌫␣?␣C'est␣à␣mes␣yeux␣la␣grandee⌫␣question.␣Vous␣pouvez␣me␣dire␣que␣quelqu'un␣qui␣est␣non␣fumerui⌫⌫⌫ur␣est␣aussi␣géner␣lorsque␣qu'il␣passe␣à␣coté␣des␣fumeuir⌫⌫rs␣",9.70818661972
P-S1,ô,Unknown,INT,ö,True,Lettre unique ajoutée,1,coté,côté,-,TW,16,380.052,0.56,8.447,9.007,0.0621738647718,0.937826135228,1,ô,616,631,631,RB,⌫ô,0.0662957262934
P-S1,co⌫ôté,Unknown,VER:pper,ôter,True,Suppression de caractères à l'intérieur d'un mot,1,côté,côté,-,TW,17,385.188,34.847,4.576,39.423,0.883925627172,0.116074372828,122,qui fume à côté de la porte et que la fumé de leur cigarette rentre dans le hall à chaque fois que quelq'un ouvre la porte,631,749,753,P,qui␣fume␣à␣co⌫ôté␣de␣la␣porte␣et␣que␣la␣fumé␣de␣leur␣cigarette␣rentre␣dans␣le␣hall␣à␣chaques␣d⌫⌫⌫␣fois␣que␣quelq'un␣ouvre␣la␣porte,7.61516608392
P-S1,d⌫⌫⌫,Unknown,NOM,⌫,True,Suppression de caractères à l'intérieur d'un mot,3,,,-,TW,17,385.188,34.847,4.576,39.423,0.883925627172,0.116074372828,122,qui fume à côté de la porte et que la fumé de leur cigarette rentre dans le hall à chaque fois que quelq'un ouvre la porte,631,749,753,P,qui␣fume␣à␣co⌫ôté␣de␣la␣porte␣et␣que␣la␣fumé␣de␣leur␣cigarette␣rentre␣dans␣le␣hall␣à␣chaques␣d⌫⌫⌫␣fois␣que␣quelq'un␣ouvre␣la␣porte,7.61516608392
P-S1,j⌫juste,Unknown,NOM,juste,True,Suppression de caractères à l'intérieur d'un mot,1,juste,juste,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,u,NOM,NOM,u,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,mais,KON,KON,mais,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,créer,VER:infi,VER:infi,créer,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,une,NUM,NUM,un,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,salle,NOM,NOM,salle,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,juste,ADJ,ADJ,juste,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,pour,KON,KON,pour,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,les,PRO:PER,PRO:PER,le,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,fumeurs,NOM,NOM,fumeur,True,Partie d'une chaîne insérée entre deux mots,45,quelq'un ; quelq'un,quelq'unu mais créer une salle juste pour les fumeursquelq'un,-,TW,18,427.011,18.815,6.976,25.791,0.729518048932,0.270481951068,45,u mais créer une salle juste pour les fumeurs,735,798,798,RB,u␣mais␣créer␣une␣salle␣j⌫juste␣pour␣les␣fumeurs,2.6971043578
P-S1,exec⌫ssif,Unknown,NOM,ssif,True,Suppression de caractères à l'intérieur d'un mot,1,exessif,exessif,-,TW,19,451.122,20.208,5.296,25.504,0.79234629862,0.20765370138,45, n'est pas exessif à vos yeux ? N'est-ce pas ,798,843,843,P,␣n'est␣pas␣exec⌫ssif␣a⌫à␣vos␣yeux␣?␣N'est-ce␣pas␣,3.81570996979
P-S1,a⌫à,Unknown,NOM,à,True,Suppression de caractères à l'intérieur d'un mot,1,à,à,-,TW,19,451.122,20.208,5.296,25.504,0.79234629862,0.20765370138,45, n'est pas exessif à vos yeux ? N'est-ce pas ,798,843,843,P,␣n'est␣pas␣exec⌫ssif␣a⌫à␣vos␣yeux␣?␣N'est-ce␣pas␣,3.81570996979
P-S1,abatre⌫⌫tre,Unknown,NOM,tre,True,Suppression de caractères à l'intérieur d'un mot,2,abattre,abattre,-,TW,20,480.881,28.0,9.551,37.551,0.745652579159,0.254347420841,70,une incutation alors que partout la cigarette est la cible à abattre. ,843,913,913,P,une␣incutation␣alors␣que␣partout␣la␣cigarette␣est␣la␣cible␣à␣abatre⌫⌫tre␣⌫.␣,2.93163019579
P-S1,no⌫⌫⌫-nous,Unknown,NOM,nous,True,Suppression de caractères à l'intérieur d'un mot,3,-nous,-nous,-,TW,21,514.176,13.168,5.295,18.463,0.713210204192,0.286789795808,45,"Mettons-nous du côté des fumeurs maintenant, ",913,958,958,P,"Mettons␣no⌫⌫⌫-nous␣du␣côté␣des␣fumeurs␣maintenant,␣",2.48687440982
P-S1,"réjoir⌫⌫uir,",Unknown,NOM,",",True,Suppression de caractères à l'intérieur d'un mot,2,"réjouir,","réjouir,",-,TW,22,531.584,9.728,4.24,13.968,0.696449026346,0.303550973654,25,"l'idée doit vous réjouir,",958,983,983,P,"l'idée␣doit␣vous␣réjoir⌫⌫uir,",2.29433962264
P-S1,proh⌫jetd',Unknown,NOM,',True,Suppression de caractères à l'intérieur d'un mot,1,projetd',projetd',-,TW,26,594.398,6.912,9.088,16.0,432.0,568.0,11,le projetd',983,1046,1046,R,le␣proh⌫jetd',0.760563380282
P-S1,le,PRO:PER,PRO:PER,le,True,Partie d'une chaîne insérée entre deux mots,11,réjouir ; un,réjouirle projetd'un,-,TW,26,594.398,6.912,9.088,16.0,432.0,568.0,11,le projetd',983,1046,1046,R,le␣proh⌫jetd',0.760563380282
P-S1,projetd',NOM,NOM,',True,Partie d'une chaîne insérée entre deux mots,11,réjouir ; un,réjouirle projetd'un,-,TW,26,594.398,6.912,9.088,16.0,432.0,568.0,11,le projetd',983,1046,1046,R,le␣proh⌫jetd',0.760563380282
P-S1,chosq⌫e,Unknown,NOM,e,True,Suppression de caractères à l'intérieur d'un mot,1,chose,chose,-,TW,29,654.7,15.824,5.615,21.439,0.738094127525,0.261905872475,48,c'est plutôt une bonne chose de ce point de vue.,1106,1154,1154,P,c'est␣plutôt␣une␣bonne␣chosq⌫e␣de␣ce␣point␣de␣vue.,2.81816562778
P-S1,⌫⌫.,Unknown,ABR,.,True,Suppression de caractères à l'intérieur d'un mot,2,.,.,-,TW,34,732.97,3.824,15.647,19.471,0.19639463818,0.80360536182,2,. ,1217,1217,1217,RB,⌫⌫.␣,0.24439189621
P-S1,serq⌫a,Unknown,NOM,avoir,True,Suppression de caractères à l'intérieur d'un mot,1,sera,sera,-,TW,36,787.225,28.303,22.416,50.719,0.558035450226,0.441964549774,77,avec un bonne aspiration dans le fumoir le problème de la fumée ne sera plus.,1235,1312,1312,P,avec␣un␣bonne␣aspiration␣dans␣le␣fumoir␣le␣problème␣de␣la␣fumée␣ne␣serq⌫a␣pluis⌫⌫s.,1.26262491078
P-S1,pluis⌫⌫s.,Unknown,NOM,s.,True,Suppression de caractères à l'intérieur d'un mot,2,plus.,plus.,-,TW,36,787.225,28.303,22.416,50.719,0.558035450226,0.441964549774,77,avec un bonne aspiration dans le fumoir le problème de la fumée ne sera plus.,1235,1312,1312,P,avec␣un␣bonne␣aspiration␣dans␣le␣fumoir␣le␣problème␣de␣la␣fumée␣ne␣serq⌫a␣pluis⌫⌫s.,1.26262491078
P-S1,Alor⌫⌫⌫⌫Pour,Unknown,NAM,pour,True,Suppression de caractères à l'intérieur d'un mot,4,Pour,Pour,-,TW,38,826.696,45.454,5.952,51.406,0.88421585029,0.11578414971,108,"Pour conclure, nous pouvons dire que comme chaque chose il y a des bons et des mauvais points, mais je pense",1313,1421,1421,P,"Alor⌫⌫⌫⌫Pour␣conclure,␣nous␣pouvons␣dire␣que␣comme␣chaque␣choses␣⌫⌫␣il␣y␣a␣des␣bons␣et␣des␣mauvais␣points,␣mais␣je␣ope⌫⌫⌫pense",7.63676075269
P-S1,ope⌫⌫⌫pense,Unknown,NOM,penser,True,Suppression de caractères à l'intérieur d'un mot,3,pense,pense,-,TW,38,826.696,45.454,5.952,51.406,0.88421585029,0.11578414971,108,"Pour conclure, nous pouvons dire que comme chaque chose il y a des bons et des mauvais points, mais je pense",1313,1421,1421,P,"Alor⌫⌫⌫⌫Pour␣conclure,␣nous␣pouvons␣dire␣que␣comme␣chaque␣choses␣⌫⌫␣il␣y␣a␣des␣bons␣et␣des␣mauvais␣points,␣mais␣je␣ope⌫⌫⌫pense",7.63676075269
P-S1,al⌫vec,Unknown,NOM,vec,True,Suppression de caractères à l'intérieur d'un mot,1,avec,avec,-,TW,39,881.158,20.623,9.008,29.631,0.695994060275,0.304005939725,57," que chacuns peut y trouver son compte avec les fumoirs, ",1421,1478,1478,RB,"␣que␣chacuns␣peut␣y␣trouver␣son␣compte␣al⌫vec␣l'id⌫⌫⌫es␣fumoirs,␣",2.28940941385
P-S1,l'id⌫⌫⌫es,Unknown,DET:ART,être,True,Suppression de caractères à l'intérieur d'un mot,3,les,les,-,TW,39,881.158,20.623,9.008,29.631,0.695994060275,0.304005939725,57," que chacuns peut y trouver son compte avec les fumoirs, ",1421,1478,1478,RB,"␣que␣chacuns␣peut␣y␣trouver␣son␣compte␣al⌫vec␣l'id⌫⌫⌫es␣fumoirs,␣",2.28940941385
P-S1,⌫⌫.,Unknown,ABR,.,True,Suppression de caractères à l'intérieur d'un mot,2,.,.,-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,.,SENT,SENT,.,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,Qu'en,KON,KON,en,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,pensez,VER:pres,VER:pres,penser,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,vous,PRO:PER,PRO:PER,vous,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,?,SENT,SENT,?,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,"Réagissez,",VER:pres,VER:pres,",",True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,et,KON,KON,et,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,donnez,VER:pres,VER:pres,donner,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,nous,PRO:PER,PRO:PER,nous,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,votre,DET:POS,DET:POS,votre,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,avis,NOM,NOM,avis,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,en,PRO:PER,PRO:PER,en,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,allant,VER:ppre,VER:ppre,aller,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
P-S1,sur,PRP,PRP,sur,True,Partie d'une chaîne insérée entre deux mots,92,fumoirs ; ,"fumoirs. Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",-,TW,40,919.269,30.623,17.488,48.111,0.636507243666,0.363492756334,92,". Qu'en pensez vous ? Réagissez, et donnez nous votre avis en allant sur notre site internet",1477,1568,1568,R,"⌫⌫.␣Qu'en␣pensez␣vous␣?␣Réagissez,␣et␣donnez␣nousv⌫␣votre␣avis␣en␣allant␣sur␣notre␣site␣internet",1.75108645929
